,Date, Open, High, Low, Close,date,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
0,2021-01-12,3801.62,3810.78,3776.51,3801.19,2021-01-12,no tweet,,,,,,,
1,2021-01-11,3803.14,3817.86,3789.02,3799.61,2021-01-11,no tweet,,,,,,,
2,2021-01-08,3815.05,3826.69,3783.6,3824.68,2021-01-08,1.3475553168635535e+18,"The 75,000,000 great American Patriots who voted for me, AMERICA FIRST, and MAKE AMERICA GREAT AGAIN, will have a GIANT VOICE long into the future. They will not be disrespected or treated unfairly in any way, shape or form!!!",f,f,Twitter for iPhone,480997.0,108844.0,f
3,2021-01-08,3815.05,3826.69,3783.6,3824.68,2021-01-08,1.347569870578266e+18,"To all of those who have asked, I will not be going to the Inauguration on January 20th.",f,f,Twitter for iPhone,510761.0,83532.0,f
4,2021-01-07,3764.71,3811.55,3764.71,3803.79,2021-01-07,no tweet,,,,,,,
5,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3466599094929981e+18,Looks like they are setting up a big “voter dump” against the Republican candidates. Waiting to see how many votes they need?,f,f,Twitter for iPhone,331427.0,77805.0,f
6,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3466850238612726e+18,Just happened to have found another 4000 ballots from Fulton County. Here we go!,f,f,Twitter for iPhone,306738.0,69530.0,f
7,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3466982173045842e+18,"If Vice President @Mike_Pence comes through for us, we will win the Presidency. Many States want to decertify the mistake they made in certifying incorrect &amp; even fraudulent numbers in a process  NOT approved by their State Legislatures (which it must be). Mike can send it back!",f,f,Twitter for iPhone,289835.0,66961.0,f
8,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.346805405998076e+18,Sleepy Eyes Chuck Todd is so happy with the fake voter tabulation process that he can’t even get the words out straight. Sad to watch!,f,f,Twitter for iPhone,193930.0,36209.0,f
9,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3468080756264264e+18,"States want to correct their votes, which they now know were based on irregularities and fraud, plus corrupt process never received legislative approval.  All Mike Pence has to do is send them back to the States, AND WE WIN. Do it Mike, this is a time for extreme courage!",f,f,Twitter for iPhone,251729.0,62503.0,f
10,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.346809349214249e+18,"THE REPUBLICAN PARTY AND, MORE IMPORTANTLY, OUR COUNTRY, NEEDS THE PRESIDENCY MORE THAN EVER BEFORE - THE POWER OF THE VETO. STAY STRONG!",f,f,Twitter for iPhone,344390.0,66595.0,f
11,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3468188552980726e+18,"They just happened to find 50,000 ballots late last night. The USA is embarrassed by fools. Our Election Process is worse than that of third world countries!",f,f,Twitter for iPhone,377295.0,92437.0,f
12,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3468226109575619e+18,The States want to redo their votes. They found out they voted on a FRAUD. Legislatures never approved. Let them do it. BE STRONG!,f,f,Twitter for iPhone,303347.0,69832.0,f
13,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3468229580068864e+18,Even Mexico uses Voter I.D.,f,f,Twitter for iPhone,458141.0,72314.0,f
14,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3468451097368453e+18,These scoundrels are only toying with the @sendavidperdue (a great guy) vote. Just didn’t want to announce quite yet. They’ve got as many ballots as are necessary. Rigged Election!,f,f,Twitter for iPhone,246426.0,56883.0,f
15,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.346900434540241e+18,"Mike Pence didn’t have the courage to do what should have been done to protect our Country and our Constitution, giving States a chance to certify a corrected set of facts, not the fraudulent or inaccurate ones which they were asked to previously certify. USA demands the truth!",f,f,Twitter for iPhone,0.0,0.0,f
16,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3469041109693153e+18,Please support our Capitol Police and Law Enforcement. They are truly on the side of our Country. Stay peaceful!,f,f,Twitter for iPhone,582183.0,107460.0,f
17,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3469127807005778e+18,"I am asking for everyone at the U.S. Capitol to remain peaceful. No violence! Remember, WE are the Party of Law &amp; Order – respect the Law and our great men and women in Blue. Thank you!",f,f,Twitter for iPhone,730357.0,156100.0,f
18,2021-01-06,3712.2,3783.04,3705.34,3748.14,2021-01-06,1.3469549709107077e+18,These are the things and events that happen when a sacred landslide election victory is so unceremoniously &amp; viciously stripped away from great patriots who have been badly &amp; unfairly treated for so long. Go home with love &amp; in peace. Remember this day forever!,f,f,Twitter for iPhone,0.0,0.0,f
19,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.346469204740903e+18,"Pleased to announce that @KLoeffler &amp; @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!",f,f,Twitter for iPhone,177332.0,42347.0,f
20,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.3464721116032164e+18,"Georgia, get out and VOTE for two great Senators, @KLoeffler and @sendavidperdue. So important to do so!",f,f,Twitter for iPhone,215340.0,41746.0,f
21,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.3464883141577974e+18,The Vice President has the power to reject fraudulently chosen electors.,f,f,Twitter for iPhone,429984.0,90069.0,f
22,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.3465214476493906e+18,"Reports are coming out of the 12th Congressional District of Georgia that Dominion Machines are not working in certain Republican Strongholds for over an hour. Ballots are being left in lock boxes, hopefully they count them. Thank you Congressman @RickAllen!",f,f,Twitter for iPhone,198868.0,54896.0,f
23,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.3465787064379638e+18,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!",f,f,Twitter for iPhone,328137.0,82574.0,f
24,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.3465803187452068e+18,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",f,f,Twitter for iPhone,210988.0,55852.0,f
25,2021-01-05,3698.02,3737.83,3695.07,3726.86,2021-01-05,1.3465835372569764e+18,"Antifa is a Terrorist Organization, stay out of Washington. Law enforcement is watching you very closely! @DeptofDefense @TheJusticeDept @DHSgov @DHS_Wolf @SecBernhardt @SecretService @FBI",f,f,Twitter for iPhone,273329.0,71140.0,f
26,2021-01-04,3764.61,3769.99,3662.71,3700.65,2021-01-04,1.3461109560788173e+18,"How can you certify an election when the numbers being certified are verifiably WRONG. You will see the real numbers tonight during my speech, but especially on JANUARY 6th. @SenTomCotton Republicans have pluses &amp; minuses, but one thing is sure, THEY NEVER FORGET!",f,f,Twitter for iPhone,211508.0,56945.0,f
27,2021-01-04,3764.61,3769.99,3662.71,3700.65,2021-01-04,1.3461124441088369e+18,"“We’ve seen in the last few months, unprecedented amounts of Voter Fraud.” @SenTedCruz  True!",f,f,Twitter for iPhone,249177.0,53966.0,f
28,2021-01-04,3764.61,3769.99,3662.71,3700.65,2021-01-04,1.3461151287192453e+18,"“We are not acting to thwart the Democratic process, we are acting to protect it.” @SenRonJohnson",f,f,Twitter for iPhone,272308.0,60779.0,f
29,2021-01-04,3764.61,3769.99,3662.71,3700.65,2021-01-04,1.3461206456131502e+18,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!",f,f,Twitter for iPhone,235516.0,60242.0,f
30,2021-01-04,3764.61,3769.99,3662.71,3700.65,2021-01-04,1.3462392278272655e+18,Heading to Georgia now. See you soon!,f,f,Twitter for iPhone,313859.0,38244.0,f
31,2020-12-31,3733.27,3760.2,3726.88,3756.07,2020-12-31,no tweet,,,,,,,
32,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3441423880638218e+18,"...The consent decree signed by the “Secretary”, with the consent of Kemp, is perhaps even more poorly negotiated than the deal that John Kerry made with Iran. Now it turns out that Brad R’s brother works for China, and they definitely don’t want “Trump”. So disgusting! #MAGA",f,f,Twitter for iPhone,127151.0,30219.0,f
33,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3441423869355704e+18,"I love the Great State of Georgia, but the people who run it, from the Governor, @BrianKempGA, to the Secretary of State, are a complete disaster and don’t have a clue, or worse. Nobody can be this stupid. Just allow us to find the crime, and turn the state Republican....",f,f,Twitter for iPhone,179051.0,41082.0,f
34,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3441607885677732e+18,....other acts of fraud and irregularities as well. STAY TUNED!,f,f,Twitter for iPhone,133717.0,26638.0,f
35,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3441607873849713e+18,"....that, quite frankly, didn’t have much of a chance, like 7, 8 or 9. The Presidential Election was Rigged with hundreds of thousands of ballots mysteriously flowing into Swing States very late at night as everyone thought the election was easily won by me. There were many....",f,f,Twitter for iPhone,128681.0,25801.0,f
36,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3441607862525256e+18,"The Wall Street Journal’s very boring &amp; incoherent Editorial fails to mention my big &amp; easy wins in Texas, Florida, Ohio, Iowa &amp; many other states that the @WSJ &amp; other joke polls said I would lose. Also, they fail to mention the fact that I got many Republican Senators elected..",f,f,Twitter for iPhone,161868.0,34953.0,f
37,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3442594052740874e+18,"“Barack Obama was toppled from the top spot and President Trump claimed the title of the year’s Most Admired Man. Trump number one, Obama number two, and Joe Biden a very distant number three. That’s also rather odd given the fact that on November 3rd, Biden allegedly racked up",f,f,Twitter for iPhone,189893.0,42753.0,f
38,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3442594065114317e+18,"...millions more votes than Trump, but can’t get anywhere close to him in this poll. No incoming president has ever done as badly in this annual survey.” @MarkSteynOnline @TuckerCarlson That’s because he got millions of Fake Votes in the 2020 Election, which was RIGGED!",f,f,Twitter for iPhone,142278.0,31196.0,f
39,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.344262826261676e+18,The Federal Government has distributed the vaccines to the states. Now it is up to the states to administer. Get moving!,f,f,Twitter for iPhone,179264.0,30881.0,f
40,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3442720697275556e+18,$2000 ASAP!,f,f,Twitter for iPhone,302827.0,55513.0,f
41,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3442887008517448e+18,"Hearings from Atlanta on the Georgia Election overturn now being broadcast. Check it out. @OANN @newsmax and many more. @BrianKempGA should resign from office. He is an obstructionist who refuses to admit that we won Georgia, BIG! Also won the other Swing States.",f,f,Twitter for iPhone,183200.0,49303.0,f
42,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3443590347161068e+18,"Twitter is shadow banning like never before. A disgrace that our weak and ineffective political leadership refuses to do anything about Big Tech. They’re either afraid or stupid, nobody really knows!",f,f,Twitter for iPhone,259126.0,63698.0,f
43,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3443593128781496e+18,"JANUARY SIXTH, SEE YOU IN DC!",f,f,Twitter for iPhone,457576.0,88900.0,f
44,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.344367336715858e+18,"The United States had more votes than it had people voting, by a lot. This travesty cannot be allowed to stand. It was a Rigged Election, one not even fit for third world countries!",f,f,Twitter for iPhone,281802.0,74084.0,f
45,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.344394741031514e+18,Watching @FoxNews is almost as bad as watching Fake News @CNN. New alternatives are developing!,f,f,Twitter for iPhone,265625.0,49692.0,f
46,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.344397397280088e+18,".@BrianKempGA, his puppet Lt. Governor @GeoffDuncanGA, and Secretary of State, are disasters for Georgia. Won’t let professionals get anywhere near Fulton County for signature verifications, or anything else. They are virtually controlled by @staceyabrams &amp; the Democrats. Fools!",f,f,Twitter for iPhone,172187.0,46133.0,f
47,2020-12-30,3736.19,3744.63,3730.21,3732.04,2020-12-30,1.3444006460663316e+18,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!,f,f,Twitter for iPhone,348110.0,85675.0,f
48,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3439159714808422e+18,"Weak and tired Republican “leadership” will allow the bad Defense Bill to pass. Say goodbye to VITAL Section 230 termination, your National Monuments, Forts (names!) and Treasures (inserted by Elizabeth “Pocahontas” Warren), 5G, and our great soldiers....",f,f,Twitter for iPhone,157939.0,40655.0,f
49,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.343915972391039e+18,"....being removed and brought home from foreign lands who do NOTHING for us. A disgraceful act of cowardice and total submission by weak people to Big Tech. Negotiate a better Bill, or get better leaders, NOW! Senate should not approve NDAA until fixed!!!",f,f,Twitter for iPhone,127467.0,29381.0,f
50,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3439164183168246e+18,"$2000 for our great people, not $600! They have suffered enough from the China Virus!!!",f,f,Twitter for iPhone,374411.0,59983.0,f
51,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3439196540083569e+18,....and Congressmen/Congresswomen Elected. I do believe they forgot!,f,f,Twitter for iPhone,130357.0,25405.0,f
52,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3439196530689434e+18,"....Can you imagine if the Republicans stole a Presidential Election from the Democrats - All hell would break out. Republican leadership only wants the path of least resistance. Our leaders (not me, of course!) are pathetic. They only know how to lose! P.S. I got MANY Senators..",f,f,Twitter for iPhone,146133.0,31466.0,f
53,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3439196521252413e+18,"...more votes than is needed by me to win Pennsylvania, not to mention hundreds of thousands of votes in other categories which increase my already big lead into a landslide. All other Swing States show likewise. WE NEED NEW &amp; ENERGETIC REPUBLICAN LEADERSHIP. This can not stand..",f,f,Twitter for iPhone,58898.0,15870.0,f
54,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3439196513367122e+18,"“A group of Republican lawmakers in Pennsylvania say 200,000 more votes were counted in the 2020 Election than voters (100% went to Biden). State Representative Frank Ryan said they found troubling discrepancies after an analysis of Election Day data.” @FoxNews This is far....",f,f,Twitter for iPhone,217746.0,60784.0,f
55,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.3440516132169933e+18,"It is up to the States to distribute the vaccines once brought to the designated areas by the Federal Government. We have not only developed the vaccines, including putting up money to move the process along quickly, but gotten them to the states. Biden failed with Swine Flu!",f,f,Twitter for iPhone,159149.0,33409.0,f
56,2020-12-29,3750.01,3756.12,3723.31,3727.04,2020-12-29,1.344054358418346e+18,"When are we going to be allowed to do signature verification in Fulton County, Georgia? The process is going VERY slowly. @BrianKempGA Pennsylvania just found 205,000 votes more than they had voters. Therefore, we WIN Pennsylvania!!!",f,f,Twitter for iPhone,264243.0,67424.0,f
57,2020-12-28,3723.03,3740.51,3723.03,3735.36,2020-12-28,1.3436631590858342e+18,"“Breaking News: In Pennsylvania there were 205,000 more votes than there were voters. This alone flips the state to President Trump.”",f,f,Twitter for iPhone,454932.0,122302.0,f
58,2020-12-24,3694.03,3703.82,3689.32,3703.06,2020-12-24,1.3422061486493e+18,"More than one million Americans have already received the China Virus Vaccine, a record pace!",f,f,Twitter for iPhone,205301.0,30151.0,f
59,2020-12-24,3694.03,3703.82,3689.32,3703.06,2020-12-24,1.342209260026024e+18,"At a meeting in Florida today, everyone was asking why aren’t the Republicans up in arms &amp; fighting over the fact that the Democrats stole the rigged presidential election? Especially in the Senate, they said, where you helped 8 Senators win their races. How quickly they forget!",f,f,Twitter for iPhone,212920.0,50004.0,f
60,2020-12-24,3694.03,3703.82,3689.32,3703.06,2020-12-24,1.3422126514479677e+18,"VOTER FRAUD IS NOT A CONSPIRACY THEORY, IT IS A FACT!!!",f,f,Twitter for iPhone,488735.0,109890.0,f
61,2020-12-24,3694.03,3703.82,3689.32,3703.06,2020-12-24,1.3422436328338145e+18,"Twitter is going wild with their flags, trying hard to suppress even the truth. Just shows how dangerous they are, purposely stifling free speech. Very dangerous for our Country. Does Congress know that this is how Communism starts? Cancel Culture at its worst. End Section 230!",f,f,Twitter for iPhone,346714.0,88766.0,f
62,2020-12-24,3694.03,3703.82,3689.32,3703.06,2020-12-24,1.342245390540804e+18,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",f,f,Twitter for iPhone,336363.0,77029.0,f
63,2020-12-23,3693.42,3711.24,3689.28,3690.01,2020-12-23,1.3418629556049756e+18,"...Some friendly health advice to Iran: If one American is killed, I will hold Iran responsible. Think it over.",f,f,Twitter for iPhone,295673.0,61173.0,f
64,2020-12-23,3693.42,3711.24,3689.28,3690.01,2020-12-23,1.3418853941246075e+18,"After seeing the massive Voter Fraud in the 2020 Presidential Election, I disagree with anyone that thinks a strong, fast, and fair Special Counsel is not needed, IMMEDIATELY. This was the most corrupt election in the history of our Country, and it must be closely examined!",f,f,Twitter for iPhone,328025.0,87025.0,f
65,2020-12-23,3693.42,3711.24,3689.28,3690.01,2020-12-23,1.3415477507108004e+18,"Republicans in the Senate so quickly forget. Right now they would be down 8 seats without my backing them in the last Election. RINO John Thune, “Mitch’s boy”, should just let it play out. South Dakota doesn’t like weakness. He will be primaried in 2022, political career over!!!",f,f,Twitter for iPhone,224296.0,49649.0,f
66,2020-12-23,3693.42,3711.24,3689.28,3690.01,2020-12-23,1.3417928320933642e+18,They are slow walking the signature verification in Georgia. They don’t want results to get out prior to January 6th. They know what they are trying so hard to hide. Terrible people! @BrianKempGA,f,f,Twitter for iPhone,291241.0,73872.0,f
67,2020-12-22,3698.08,3698.26,3676.16,3687.26,2020-12-22,1.34138959829606e+18,"Distribution of both vaccines is going very smoothly. Amazing how many people are being vaccinated, record numbers. Our Country, and indeed the World, will soon see the great miracle of what the Trump Administration has accomplished. They said it couldn’t be done!!!",f,f,Twitter for iPhone,217524.0,36352.0,f
68,2020-12-22,3698.08,3698.26,3676.16,3687.26,2020-12-22,1.3414054870578217e+18,THE DEMOCRATS DUMPED HUNDREDS OF THOUSANDS OF BALLOTS IN THE SWING STATES LATE IN THE EVENING. IT WAS A RIGGED ELECTION!!!,f,f,Twitter for iPhone,399989.0,91865.0,f
69,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3409966862572544e+18,Big news coming out of Pennsylvania. Very big illegal ballot drop that cannot be accounted for. Rigged Election!,f,f,Twitter for iPhone,391184.0,91306.0,f
70,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3410432853689098e+18,"....@sendavidperdue will not be able to win on January 5th. unless these people allow Signature Verification in presidential race. K &amp; D need it for their race also, &amp; Georgia spirit will rise to such a high that they will easily bring home a great victory. Move fast @BrianKempGA",f,f,Twitter for iPhone,115740.0,25626.0,f
71,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3411384090925097e+18,...Republicans in Wisconsin should take these 3 strong decisions to their State Legislators and overturn this ridiculous State Election. We won in a LANDSLIDE!,f,f,Twitter for iPhone,163161.0,34920.0,f
72,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3409882702437007e+18,“The President was responsible for those direct payments to Americans in the Covid-19 Relief Bill.” @kilmeade @foxandfriends And the Moderna vaccine has already started rolling out. Very smooth distribution!,f,f,Twitter for iPhone,146156.0,25159.0,f
73,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3410432845427139e+18,"Governor @BrianKempGA and his puppet @GeoffDuncanGA, together with the Secretary of State of Georgia, are very slow on Signature Verification, and won’t allow Fulton County to be examined. What are these RINOS hiding? We will easily win Presidential State race. @KLoeffler and....",f,f,Twitter for iPhone,175442.0,43884.0,f
74,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3411384082745958e+18,"...WOW, he just voted against me in a Big Court Decision on voter fraud (of which there was much!), despite many pages of dissent from three highly respected Justices. One thing has nothing to do with another, but we ended up losing 4-3 in a really incorrect ruling! Great...",f,f,Twitter for iPhone,138631.0,27864.0,f
75,2020-12-21,3684.28,3702.9,3636.48,3694.92,2020-12-21,1.3411384074609254e+18,"Two years ago, the great people of Wisconsin asked me to endorse a man named Brian Hagedorn for State Supreme Court Justice, when he was getting destroyed in the Polls against a tough Democrat Candidate who had no chance of losing. After my endorsement, Hagedorn easily won!...",f,f,Twitter for iPhone,179509.0,36406.0,f
76,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.3397706651682284e+18,"I am very disappointed in the United States Supreme Court, and so is our great country!",f,f,Twitter for iPhone,436587.0,75146.0,f
77,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.3399126927364055e+18,Moderna vaccine overwhelmingly approved. Distribution to start immediately.,f,f,Twitter for iPhone,165948.0,23236.0,f
78,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.3399142535963197e+18,"Europe and other parts of the World being hit hard by the China Virus - Germany, France, Spain and Italy, in particular. The vaccines are on their way!!!",f,f,Twitter for iPhone,163031.0,26660.0,f
79,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.339937091707351e+18,".@senatemajldr and Republican Senators have to get tougher, or you won’t have a Republican Party anymore. We won the Presidential Election, by a lot. FIGHT FOR IT. Don’t let them take it away!",f,f,Twitter for iPhone,212444.0,54898.0,f
80,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.3399383322231398e+18,"Governor @BrianKempGA of Georgia still has not called a Special Session. So easy to do, why is he not doing it? It will give us the State. MUST ACT NOW!",f,f,Twitter for iPhone,200816.0,45887.0,f
81,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.3399530018475254e+18,"The Secretary of State and Governor of Georgia, both so-called “Republicans”, aren’t allowing Fulton County to go through the vital Voter Signature Verification process. Also, they are not allowing Republican “watchers” to be present and verify! @BrianKempGA",f,f,Twitter for iPhone,181668.0,51939.0,f
82,2020-12-18,3722.39,3726.7,3685.84,3709.41,2020-12-18,1.339971240157737e+18,THANK YOU to the GREAT men and women of @FedEx and @UPS for driving through the storms this week to deliver millions of doses of the vaccine across the country. Two Great American Companies!,f,f,Twitter for iPhone,263908.0,38403.0,f
83,2020-12-17,3713.65,3725.12,3710.87,3722.48,2020-12-17,1.3394538189967278e+18,“Michigan fraud witness totally debunks Dominion CEO.” @OANN  It was brutal!,f,f,Twitter for iPhone,258161.0,55580.0,f
84,2020-12-17,3713.65,3725.12,3710.87,3722.48,2020-12-17,1.339584378154885e+18,"All-time Stock Market high. The Vaccine and the Vaccine rollout are getting the best of reviews. Moving along really well. Get those “shots” everyone! Also, stimulus talks looking very good.",f,f,Twitter for iPhone,183893.0,27422.0,f
85,2020-12-17,3713.65,3725.12,3710.87,3722.48,2020-12-17,1.3395850474819174e+18,"I have NOTHING to do with the potential prosecution of Hunter Biden, or the Biden family. It is just more Fake News. Actually, I find it very sad to watch!",f,f,Twitter for iPhone,229496.0,41707.0,f
86,2020-12-17,3713.65,3725.12,3710.87,3722.48,2020-12-17,1.3395974899265905e+18,Just released data shows many thousands of noncitizens voted in Nevada. They are totally ineligible to vote!,f,f,Twitter for iPhone,331296.0,75273.0,f
87,2020-12-17,3713.65,3725.12,3710.87,3722.48,2020-12-17,1.339709639584338e+18,Democrats would never put up with a Presidential Election stolen by the Republicans!,f,f,Twitter for iPhone,353935.0,61718.0,f
88,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3390713509007237e+18,Poll: 92% of Republican Voters think the election was rigged!,f,f,Twitter for iPhone,457695.0,68430.0,f
89,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3390902794297754e+18,"“Study: Dominion Machines shifted 2-3% of Trump Votes to Biden. Far more votes than needed to sway election.” Florida, Ohio, Texas and many other states were won by even greater margins than projected. Did just as well with Swing States, but bad things happened. @OANN",f,f,Twitter for iPhone,221896.0,50596.0,f
90,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3391988672759808e+18,"Can’t believe how badly @FoxNews is doing in the ratings. They played right into the hands of the Radical Left Democrats, &amp; now are floating in limboland. Hiring fired @donnabraziIe, and far worse, allowing endless negative and unedited commercials. @FoxNews is dead. Really Sad!",f,f,Twitter for iPhone,222800.0,39165.0,f
91,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3392254655848407e+18,"Perhaps the biggest difference between 2016 and 2020 is @FoxNews, despite the fact that I went from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes, and won. Rigged Election!!!",f,f,Twitter for iPhone,258927.0,53928.0,f
92,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3392758598411346e+18,"Senate Hearings going on LIVE @OANN, as to the Fraudulent 2020 Election that just took place. @SenRonJohnson doing an excellent job. Nevada must be flipped based on testimony!",f,f,Twitter for iPhone,179518.0,38198.0,f
93,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3392774054589972e+18,Former United States Solicitor General Ken Starr: Pennsylvania “Flagrantly Violated” Laws Ahead of Election.,f,f,Twitter for iPhone,246740.0,51116.0,f
94,2020-12-16,3696.25,3711.27,3688.57,3701.17,2020-12-16,1.3392819504906977e+18,"Chris Krebs was totally excoriated and proven wrong at the Senate Hearing on the Fraudulent 2020 Election. Massive FRAUD took place with machines, people voting from out of state, illegals, dead people, no signatures—and so much more!",f,f,Twitter for iPhone,222413.0,52018.0,f
95,2020-12-15,3666.41,3695.29,3659.62,3694.62,2020-12-15,1.3388517588193894e+18,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!",f,f,Twitter for iPhone,266879.0,59726.0,f
96,2020-12-15,3666.41,3695.29,3659.62,3694.62,2020-12-15,1.3388526766548214e+18,"68% error rate in Michigan Voting Machines. Should be, by law, a tiny percentage of one percent. Did Michigan Secretary of State break the law? Stay tuned!",f,f,Twitter for iPhone,325201.0,66896.0,f
97,2020-12-15,3666.41,3695.29,3659.62,3694.62,2020-12-15,1.3388718623156675e+18,Tremendous evidence pouring in on voter fraud. There has never been anything like this in our Country!,f,f,Twitter for iPhone,412404.0,81186.0,f
98,2020-12-14,3675.27,3697.61,3645.84,3647.49,2020-12-14,1.338325735778476e+18,"People working in the White House should receive the vaccine somewhat later in the program, unless specifically necessary. I have asked that this adjustment be made. I am not scheduled to take the vaccine, but look forward to doing so at the appropriate time. Thank you!",f,f,Twitter for iPhone,180621.0,23931.0,f
99,2020-12-14,3675.27,3697.61,3645.84,3647.49,2020-12-14,1.3383472044409528e+18,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. @staceyabrams played @BrianKempGA &amp; Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!",f,f,Twitter for iPhone,141144.0,30002.0,f
